TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ENSINO;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NO_MUNICIPIO_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TP_PRESENCA_GERAL;NU_DESEMPENHO;NU_MEDIA_GERAL;NU_INFRAESTRUTURA
11;M;1;1;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;São Cristóvão;SE;1;1;1;1;521.0;445.0;466.5;528.5;CDDDACEBCBDACCBDCEBBEAAAEDEACBCACEEBBBCEBEEAD;EBCDAADBEDCBCAEAADDBDACCBAEDDAECCDABBAEADCBEB;ADEBCAAECCBECADACEEBAADCDBCEEBDEACBADECDECBEB;EDEDEDEACEDCBCBBECCDCABECDBEBEBAACDBDCACDDBEE;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;160;120;120;140;660;H;C;F;A;1;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;1;2;524.2;3
2;M;1;2;1;2;0;1.0;Caraguatatuba;SP;2.0;1.0;Caraguatatuba;SP;1;1;1;1;644.5;577.0;634.5;734.5;EBEAEDEBCCDCCBACDBAECABDDBCCDAADABDCCCADAEBEC;ABEEADAADCDAADEDBEEABCDCEDAEDABECDAAABCDACEBA;DBABBBABDACDEAACCABBADDCDBAECCEAAECBBEBBACEED;BCCDEECBDBCBDEABDEBDABDDADDBDCEBCADCBBEEDBBCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;200;180;200;200;920;B;E;B;B;5;F;A;B;C;B;B;B;B;B;A;B;A;A;C;A;A;E;A;C;B;1;1;702.1;1
4;M;1;1;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;São Bernardo do Campo;SP;1;1;1;1;586.0;560.0;518.5;665.0;CEDEEACBABBDACDDCAEEBBECCECAEECEDBEDCEEABBDBB;CDBEECDBACEDADECCBDAEBCDCDCBEBDEADDABCAEABCDB;CDDBBDACEDDECBBADDDCAEBABBACCEDCBBACDABCBECAB;ACCBEBDEAACAEECBBABCDDDDAABEDCBBCCCDCEADAECDC;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;100;120;100;120;140;580;F;E;B;D;4;G;A;C;D;B;B;B;A;B;A;B;B;B;E;A;B;E;B;A;B;1;2;581.9;1
13;F;1;1;1;1;17;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Rio de Janeiro;RJ;1;1;1;1;522.5;588.0;570.5;457.0;ABEEBCEDADADEBBCDBBCAABAACABDBEABCECDCBBCCAEB;ACEBEDAADCDAADECBEAABCDDBBBBDADEAACCEBCCBCDCA;DBBBCCBBCECDEDAEDADBBDBCCAACCBEAABDBEEEBACAED;CACCDBABDCBECDABCBEEAEADCAEDDBECBDABCECBBAAED;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;120;140;120;100;600;H;E;F;B;2;H;A;B;C;A;A;B;B;B;A;B;A;B;C;B;B;C;A;B;B;1;2;547.6;1
11;M;1;1;1;1;11;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Campina Grande;PB;1;1;1;1;502.0;643.5;551.0;665.5;AEBACADEAEBEBCEECADDEBCDAEDCCABDCBCEDABCDCDBE;DAAADEADBDDABDBCADEBAEACDEAEBAABEDDAECBDAABCD;ABEAADAEAEDEACDDADBABACDADABEBBEEBBCADBAEDDAC;EABAADDEBEBCAEBDDBCCDBBCBDDCCDBCADDBCDDABCCDB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;120;120;120;100;580;G;F;E;D;2;K;A;E;E;B;A;C;C;B;B;B;B;A;E;B;B;C;B;D;B;1;2;588.4;1
11;F;2;3;1;1;10;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Osasco;SP;1;1;1;1;453.2;549.0;520.0;438.2;EBDACBEACEDECDAECDAACADDDEEDBCBEBAEEDCBBADBDA;AEDEEBEDDCDADDEECECCBCDDBBBBDAACADCAABDDECDAE;ABABCEEBCACDEBAADACBBABEEBDCCBEAADEDBEBDCDABD;CAAEABDECCADDBADBEDEDDCDBACEEBDEABAADCCBBEBCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;160;140;120;120;680;E;B;C;B;5;J;A;B;C;C;A;B;B;B;A;B;A;B;A;B;A;E;A;B;B;1;2;528.1;1
2;F;1;1;1;2;0;1.0;Teresina;PI;4.0;1.0;Água Branca;PI;1;1;1;1;485.8;610.5;567.0;539.0;EBDBCBBEDDADBCECDBBCCDDCACDCABDEECEABCBEACAAD;AAEDBCDADCBAADEDBEEABBDCADCBDADEBDEDDBDDADDAE;ABABAAAEDACDBAACDACBADCCDCEECAEDAECBBECBECAEC;BDACCEABBBDBBACACEADAAAADAEDDCCACCEEACEDDABCD;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;200;200;200;200;940;F;E;D;B;5;K;A;D;E;B;B;B;A;B;A;B;A;A;B;A;A;E;A;C;B;1;1;628.45;1
5;F;1;1;1;1;2;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Gravatá;PE;1;1;1;1;471.8;498.0;560.0;434.8;DBECEDBCADCEEEDADBACBECAABDEBDECEAEDBBAEABCAB;CEEECDABBCCAAEBAAEEABCCCDBCBDBBAADDBDDCDADBAA;AECCAABBDEBDEDADCABBEDDCCAAEAEEAAEBCBEBAABAED;CDABCBCCDADACBDBEECDEDEDDCEDDBACDCBCCEDCDACCD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;140;120;120;120;640;B;B;A;A;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;2;520.9;3
4;F;1;3;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Porto Alegre;RS;1;1;1;1;574.0;611.0;571.5;624.5;CEDAADAECBABDADDCCEDEBAECBDAEBCEDBDEECBBCBDBB;CDBEECAEDACDAADECADAABCDCDBDBCDEECAABCDEEBCDB;ABEDADAEAEDCCBDBDCDCBCBABBACCAEABBBACACBBEAAB;BCDCEBDCDCCADEDCEADCDDDDCABBCCACCDBDDEEECEBED;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;160;120;120;120;640;E;F;B;B;3;D;A;B;D;A;A;B;B;B;A;B;A;A;D;A;B;C;A;A;B;1;1;604.2;1
3;F;1;1;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Marituba;PA;1;1;1;1;447.0;513.5;535.0;353.0;DBDBECDDCBCBEEEAEBACDCBDEBDECECABBADCDBBAADEC;CCECEBBADBCAEEEEAADABCCCEBACDDEAAECBBEDDACDDE;EBABDCACDACDEDAACAEBBBCBACCCCDEDADEBEECAABADC;CECBBDABBCDBCDBDCDCABBCDADDDDBDACECDCEBBACDAE;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;120;80;120;100;540;B;E;F;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B;1;2;477.7;3
11;F;2;1;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Pelotas;RS;1;1;1;1;497.5;561.5;575.0;529.5;CBBAEDCBDAEEBAEDDABEBBBCABCEBABCABDDCCBEBCBBE;ABCDCACADDAEAACACBEDDBEECACEBCCDBDCAEADBDCAEE;EAACEBAEBBEEAACBBABDACBBACCBDDCDADADDCDDDACBC;EEDBDCBAEDEDCCABADEBCDAABDECDEBDCEBCDAEBCDAEA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;100;120;120;120;120;580;H;B;F;B;2;D;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B;1;2;548.7;3
5;M;1;3;1;1;2;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Juazeiro;BA;1;1;1;1;479.0;475.0;521.5;532.5;EBBDCAECDDBDABCCADCDACCBAAEDBABCEADCBADBAEBEC;EADADEEBCBBDBBCABDBADBEBAEEDBCBAECAADECBDAACD;BABCDDBEAEDDAEDBACCBAACCACAEBEBBAB.CDCCDDDDAE;EADACBDEDEABBACECEBABAAEDEBACBADEDABAACBBEBC.;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;200;120;160;160;760;E;E;B;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B;1;2;553.6;3
1;F;1;2;1;2;0;1.0;Brasília;DF;2.0;1.0;Brasília;DF;1;1;1;1;494.5;578.0;606.5;589.5;ECBCDEDABDBBECCAADAACCDCCAEADBEEDBEECDEDABBAA;CDBEEEDEAACEACDECBDAABEDECBABCAAEAADBECDBBDDD;BCCABCACAEDDCDBACCDCDCAEBBACBAEBACAACACBBEAAE;DBACDBAC.AEDDBADCDBBDAADCABACDCDCE.DDBABADDEA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;100;120;120;120;80;540;E;E;C;B;6;C;A;B;C;B;B;B;A;A;A;B;A;A;B;A;A;D;B;A;B;1;2;561.7;2
4;F;1;3;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Apodi;RN;1;1;1;1;408.0;479.0;481.8;386.0;EBEBEDBCBECCEDADCBBBABBBEABDBABABACDEDCBCECBE;ABABCABAACCDBAECAAAABCDADEBADECACBEECBCDACAAB;CCCAAEEBCDCDDBACEEBBABABABCCAEDCABCCBEBBACABD;BEAABBCDEEDCDBBDEDEAEBCBCBDDE.BBBBBDBDEBADDED;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;160;120;120;100;620;C;C;B;B;3;B;A;B;C;A;B;B;B;B;A;A;A;A;B;A;B;D;A;A;B;1;2;474.95;2
3;M;1;1;1;2;0;1.0;Sete Lagoas;MG;4.0;1.0;Sete Lagoas;MG;1;1;1;1;624.5;666.5;605.5;775.5;CBDEEADEEEEDBADCACCDDDAEADCABDCCDBBEDCCDBEEBB;ABCAABDACDAEACEECDBCDBDABEDEBAABBECDBEDCDAADE;BDBBAEACDBBEAACAAABEACEBAACCBACDADECBAEDBECCD;EBDCEBDABDBCCCCCAABBBDDBCDABAEABEBBDECADDECCE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;160;200;200;200;160;920;F;F;D;D;5;K;D;D;E;B;A;C;C;B;A;B;A;B;C;A;A;E;A;C;B;1;1;718.4;1
14;F;1;3;1;1;17;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Belo Horizonte;MG;1;1;1;1;577.0;579.0;512.5;559.5;CBDAADBAECEBAEEEBEBABECCBECDBBDDDAEDCDBDBEAEE;ABCDCBDACAAEACEBCECADAE..B.EAAD.AE..BA.ADAADE;BADDEEABCBBEACEAD.B..CEC....BAEDBDCEB..BD.CC.;EADBEDEAADDCBC.DAABB.D.CA.ACEBC...DECEADEAEEB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;140;200;160;120;120;740;B;D;C;B;2;F;A;C;D;B;B;B;B;B;A;B;A;B;B;A;A;C;A;B;B;1;2;593.6;1
3;F;1;1;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Aparecida de Goiânia;GO;1;1;1;1;438.0;355.5;511.2;605.5;DBDEECEABBCDACCEDEDBADAACAADECEBEBDCABCBECDBD;CCBECDDCBBBACCECDEADEBCDEDCDAADBBDBACEADAA*DB;BECADAECABDBBDAADCDEDCBEDAEDCECCABAEDABABECAB;CDDCCCBBCDEADBDBEADCCABDCBBCAEAACCEDDBABADBEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;100;120;120;120;60;520;C;E;C;B;4;C;A;C;D;B;A;B;A;B;A;B;A;B;B;A;A;E;A;C;A;1;2;486.05;1
5;M;1;2;1;2;0;1.0;Alagoa Grande;PB;2.0;1.0;Alagoa Grande;PB;1;1;1;1;520.0;426.0;500.5;548.5;ABBDCEECEDBEABBEDBACEACDEABABCBDEDDCEAABCDEDA;DBAEBCDAEDABCEADBEACDBEEADBAECEABEDCBAEDBAACD;CCBDACBEADDBADBBADCBEACEBEADDCBEDACABDEDEBACE;EAEBADDEBEACDADBDBCEBADCEDACBECBADEABCDEBADEC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;120;80;80;100;500;H;B;B;B;2;A;A;B;A;A;A;A;A;A;A;A;A;A;A;B;A;C;A;A;B;1;2;499.0;3
3;M;1;3;1;2;0;1.0;Grajaú;MA;2.0;1.0;Grajaú;MA;1;1;1;1;544.0;648.0;586.5;638.5;DBEBBDEECCCAEDCDCBBCEADCAAEE..EDBDDBACBDBEEEC;ACEBAADADCDAADEABCAABCDCCBCADADEBCACEBBDBCDAE;AEECEBABDACDCDACDADBADABCDAECCECADCBBEBBACECD;CCBCABBBDEBBDECBEEADABCDBEEDDCCADDBCCCEBDDEBD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;160;180;160;180;200;880;B;E;B;B;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B;1;1;659.4;2
5;F;1;1;1;1;2;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Curitiba;PR;1;1;1;1;575.0;605.0;602.0;676.0;DEECCEBACDBCAECCBBEEDAACCBDABCAADBEEEECABCDEC;CDACECACCADDAADEEADAABCDCABCBCDCABB.BEEDEBADD;BBDABDEDAEDBBCBADADDDCBEBBABEAEDBDAACACCBEAAE;DBECCBACDCEAACBBEBDDDECDBCBACCCECCADCEADADEEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;160;180;120;180;160;800;G;G;E;B;2;G;A;C;C;B;A;B;B;B;B;A;A;B;B;A;B;C;A;B;B;1;1;651.6;1
2;F;1;1;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Currais Novos;RN;1;1;1;1;401.2;486.0;480.2;355.2;AB.BCCCDBDCBEDBBDEEDCADBDCDDBBADBACEDDBEDABEC;AABEBBCEBCBACBEDBAACCCDCCBACDDBBBEACDBBDCCCCA;BBAECABBAAADDDAAEBAABDDBDAACEBDAAEBBBCABCCACA;BEDCBABCCBECCDDBDBEDCBDCDDEDECAEACCBEBCDDCADD;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;160;120;160;160;720;C;E;A;D;3;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;2;488.55;2
3;M;1;3;1;2;0;1.0;Brasília;DF;4.0;1.0;Brasília;DF;1;1;1;1;523.5;622.0;547.5;643.5;AABEBCDEEAEBCECCBBBECCAAEECEBBBDBAEAAACDBEADD;ABCDCDEACDAEACEEAEBADBEABAEDBADBCCCEBADCDBAEE;BDBBCEABBBBEAADAAAAAAEDCCCEDBCCDACADAAEDBACDC;EBDCEABACDDCCCCCCABBDDBDDDBBDECDDADCBBADADAEB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;160;140;160;160;140;760;F;G;D;D;2;H;A;B;D;B;A;B;B;B;A;C;A;A;B;A;B;C;B;B;B;1;1;619.3;1
2;F;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Várzea Alegre;CE;1;1;1;1;333.5;480.2;451.2;689.5;BCABECBDDCEAABECEDBCAEDBDDCBADADDECABCECABDCB;ABBDAADCCEEBCADCADBADACBDBEBDBADBEADBCDCBAEDE;DACCECAEBCBADADBDAAECBDCBCEAEBBAACCEBDBDCBCDA;ECDCEADABDBCCCBCDBBDCDDAEDEEAEDBABEDBCBDCDBBC;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;140;160;120;120;120;660;B;D;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;2;522.9;3
17;F;1;2;1;2;0;-1.0;Juiz de Fora;MG;3.0;1.0;Juiz de Fora;MG;1;1;1;1;434.8;502.2;463.2;372.8;EEDCECACECECECBECECEDCDDCBCACAEDABAEBEEDDEEED;DDCECAACECCBADDEECDBABCDCCBABEEEDBBBDEDDDEEEB;BDCCECEAEEDCCEBDEDEDDDBEDDECEBDEBDDEDBDEBEEAC;EECDEECDEDBEADDACECEAEBECDADCEADBDACECBDBDBEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;100;120;120;100;20;460;B;B;C;B;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;2;446.6;3
10;F;1;3;1;1;6;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;João Pessoa;PB;1;1;1;1;562.0;615.5;598.5;481.5;EDEEDEDAEBCBCECBCDBAEADACADAECCADBEAEBCCDAAEC;CDAEBCDEAACDAADECBDAABCCCABBDCDAAABDBECDECADA;BCEABDACAEDCEDEADCDCDCAEBAACBAEAACAEDABBBEBAB;BCACBECCCDCDDDEEEDDCBDCDBDBCDAEBDACDCEBDCADDC;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;140;120;140;80;600;H;H;F;D;4;E;A;C;D;B;A;B;A;B;A;B;A;B;C;A;A;D;A;B;B;1;2;571.5;1
1;F;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Bragança Paulista;SP;1;1;1;1;563.0;560.0;553.5;503.8;CCDAEDBDCEAABDADCCAEBBDEEDCEBDBCCDDEDCBDBEBEB;ABCDACDACDCEACDEAEDDDBEEACEEACDBCDDCDAACBABDE;BDBBAEAECBBEAABACBABADCBACCBEDCABBDEBADDDCBCD;DCDCECCABCBCCDDDDDBCDBCCCCCEADAAACDECCEBCDBCC;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;140;140;120;120;80;600;D;G;C;D;3;G;A;B;C;B;B;B;B;B;B;B;A;B;D;A;B;D;A;B;B;1;2;556.05;1
4;M;1;0;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Piripiri;PI;1;1;1;1;431.8;436.5;459.8;341.0;BCDCDEBEABDCEDEACBEBCACCBBAEBDEECAADBCBDADAAD;AAEAECBEDACAEACDAAEABADBCBACCDBBAECCEBCEACDAE;EDAAEDBEDADDBAAAEEEBBACEDCBDCCEEABBEAECABBEBE;BDABAECDBECECDEABCABDCAEBBADDCEDBECDACBBEECAD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;140;100;120;120;600;D;D;A;A;6;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;1;2;453.8;3
7;F;1;4;1;1;4;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Breves;PA;1;1;1;1;0.0;403.0;474.0;0.0;.............................................;AAEACAEADBDCAEADEDAACBCBDEEABDBCEEADADAEBCACD;ABABCBCADAEAABAAEABADCDECBEAABEAABACBAADBCAED;.............................................;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;100;120;80;80;20;400;G;G;D;D;1;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;1;3;255.4;3
